nDemes	nIndMaxPerDeme	Ntot	ntrlMuteRate	nQuantiLoci	selfingRate	fecundity	migRate	extRate	colonizationModel	recolonization	atGeneration	sexSystem	sexAvantage	seed	meanFemAlloc	sdFemAlloc	meanFemAllocCosexual	sdFemAllocCosexual	cosexualProportion	expFST_Nmax	expFST_Nobs	expFST_Rousset_Nmax
1000	100	100000	1e-05	1	0.300000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16587	0.978153	0.000219	0.978153	0.000219	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.400000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16588	0.992214	0.001100	0.992214	0.001100	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.500000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16589	0.978581	0.000054	0.978581	0.000054	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.600000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16590	0.984039	0.000139	0.984039	0.000139	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.700000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16591	0.978599	0.001066	0.978599	0.001066	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.800000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16592	0.988909	0.000215	0.988909	0.000215	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.900000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16593	0.993479	0.000389	0.993479	0.000389	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	1.000000	5000	0.100000	0.300000	propagulePool	1	3000	0	1.000000	16594	0.999380	0.000143	0.999380	0.000143	1.000000	0.991010	0.991010	0.989104
1000	100	100000	1e-05	1	0.000000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16595	0.503132	0.019307	0.503132	0.019307	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.100000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16596	0.550662	0.018719	0.550662	0.018719	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.200000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16597	0.601792	0.021314	0.601792	0.021314	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.300000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16598	0.653056	0.020567	0.653056	0.020567	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.400000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16599	0.698656	0.017179	0.698656	0.017179	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.500000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16600	0.749592	0.016348	0.749592	0.016348	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.600000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16601	0.800208	0.017531	0.800208	0.017531	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.700000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16602	0.850523	0.012644	0.850523	0.012644	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.800000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16603	0.899965	0.010439	0.899965	0.010439	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.900000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16604	0.950301	0.006904	0.950301	0.006904	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	1.000000	5000	1.000000	0.000000	propagulePool	1	3000	0	1.000000	16605	0.999471	0.000632	0.999471	0.000632	1.000000	0.197597	0.197597	0.197597
1000	100	100000	1e-05	1	0.000000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16606	0.670247	0.018559	0.670247	0.018559	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.100000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16607	0.714003	0.027251	0.714003	0.027251	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.200000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16608	0.750929	0.028644	0.750929	0.028644	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.300000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16609	0.765921	0.022246	0.765921	0.022246	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.400000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16610	0.802764	0.019373	0.802764	0.019373	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.500000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16611	0.831393	0.023600	0.831393	0.023600	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.600000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16612	0.862937	0.004625	0.862937	0.004625	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.700000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16613	0.885211	0.001727	0.885211	0.001727	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.800000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16614	0.935549	0.008178	0.935549	0.008178	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.900000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16615	0.966509	0.002396	0.966509	0.002396	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	1.000000	5000	1.000000	0.100000	propagulePool	1	3000	0	1.000000	16616	0.997993	0.000797	0.997993	0.000797	1.000000	0.753205	0.753205	0.743001
1000	100	100000	1e-05	1	0.000000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16617	0.867554	0.000176	0.867554	0.000176	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.100000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16618	0.897497	0.000302	0.897497	0.000302	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.200000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16619	0.904838	0.000069	0.904838	0.000069	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.300000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16620	0.937515	0.003997	0.937515	0.003997	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.400000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16621	0.943007	0.008661	0.943007	0.008661	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.500000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16622	0.943867	0.000092	0.943867	0.000092	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.600000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16623	0.949587	0.002111	0.949587	0.002111	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.700000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16624	0.961896	0.000148	0.961896	0.000148	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.800000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16625	0.972196	0.005407	0.972196	0.005407	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.900000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16626	0.983976	0.000344	0.983976	0.000344	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	1.000000	5000	1.000000	0.300000	propagulePool	1	3000	0	1.000000	16627	0.993519	0.000268	0.993519	0.000268	1.000000	0.917138	0.917138	0.901128
1000	100	100000	1e-05	1	0.000000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16628	0.502243	0.042920	0.502243	0.042920	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.100000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16629	0.553531	0.044344	0.553531	0.044344	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.200000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16630	0.601845	0.046417	0.601845	0.046417	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.300000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16631	0.652163	0.044151	0.652163	0.044151	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.400000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16632	0.701788	0.038756	0.701788	0.038756	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.500000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16633	0.751049	0.035349	0.751049	0.035349	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.600000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16634	0.801131	0.031343	0.801131	0.031343	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.700000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16635	0.850537	0.028595	0.850537	0.028595	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.800000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16636	0.898984	0.019085	0.898984	0.019085	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.900000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16637	0.950402	0.015987	0.950402	0.015987	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.000000	propagulePool	1	3000	0	1.000000	16638	0.999304	0.000642	0.999304	0.000642	1.000000	0.020871	0.020871	0.020871
1000	100	100000	1e-05	1	0.000000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16639	0.536974	0.021441	0.536974	0.021441	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.100000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16640	0.591975	0.021254	0.591975	0.021254	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.200000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16641	0.635478	0.022197	0.635478	0.022197	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.300000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16642	0.673652	0.006717	0.673652	0.006717	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.400000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16643	0.722359	0.027626	0.722359	0.027626	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.500000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16644	0.774525	0.009486	0.774525	0.009486	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.600000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16645	0.811826	0.017159	0.811826	0.017159	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.700000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16646	0.860026	0.013383	0.860026	0.013383	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.800000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16647	0.905847	0.005415	0.905847	0.005415	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.900000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16648	0.952186	0.012440	0.952186	0.012440	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.100000	propagulePool	1	3000	0	1.000000	16649	0.999618	0.001884	0.999618	0.001884	1.000000	0.239645	0.239645	0.229776
1000	100	100000	1e-05	1	0.000000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16650	0.657905	0.018515	0.657905	0.018515	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.100000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16651	0.702426	0.009986	0.702426	0.009986	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.200000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16652	0.709253	0.000279	0.709253	0.000279	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.300000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16653	0.748114	0.026630	0.748114	0.026630	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.400000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16654	0.799876	0.029786	0.799876	0.029786	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.500000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16655	0.813511	0.000338	0.813511	0.000338	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.600000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16656	0.873552	0.026578	0.873552	0.026578	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.700000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16657	0.913145	0.004852	0.913145	0.004852	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.800000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16658	0.920065	0.003534	0.920065	0.003534	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	0.900000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16659	0.965395	0.000484	0.965395	0.000484	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16660	0.992623	0.000244	0.992623	0.000244	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16660	0.992623	0.000244	0.992623	0.000244	1.000000	0.535914	0.535914	0.487208
1000	100	100000	1e-05	1	1.000000	5000	10.000000	0.300000	propagulePool	1	3000	0	1.000000	16660	0.992623	0.000244	0.992623	0.000244	1.000000	0.535914	0.535914	0.487208
